order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_speed,discount_bucket,total_cost_ratio,order_value_segment,returned_flag,past_orders,past_returns,product_orders_cum,product_returns_cum,product_return_rate,days_since_last_order,last_return_date,days_since_last_return,returns_last3,category_return_rate,delivery_speed_bucket,discount_category,price_per_unit,customer_tenure_days,order_month,order_weekday
O113623,C13301,P210805,Toys,8.9,0.0,1,Debit Card,2023-09-14,6,South,No,8.9,3.11,0.45,68,Female,6,No Discount,0.3141414141414141,Low Value,0,0,1,0,1,0.0,9999.0,,9999.0,1.0,0.04944666823640217,Slow,No Discount_Toys,8.9,0,9,3
O117722,C12337,P207188,Toys,8.26,0.05,3,Credit Card,2023-09-14,6,West,No,23.54,6.38,3.04,69,Female,6,Low Discount,0.2599837000814996,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Slow,Low Discount_Toys,2.7533333333333334,0,9,3
O101595,C17304,P240324,Electronics,376.49,0.0,3,Credit Card,2023-09-14,6,East,No,1129.47,9.49,126.05,51,Male,6,No Discount,0.008394738471609153,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,125.49666666666667,0,9,3
O107232,C10272,P243629,Home,374.96,0.0,1,Credit Card,2023-09-14,3,Central,No,374.96,9.41,95.58,46,Female,3,No Discount,0.02502925843174806,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,374.96,0,9,3
O103409,C14481,P220386,Beauty,27.96,0.0,1,PayPal,2023-09-14,4,North,No,27.96,5.7,6.88,22,Male,4,No Discount,0.1968232044198895,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,27.96,0,9,3
O102390,C16072,P213158,Grocery,5.95,0.0,1,UPI,2023-09-14,4,South,No,5.95,1.42,-0.94,64,Male,4,No Discount,0.20431654676258992,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,5.95,0,9,3
O124618,C15987,P228807,Grocery,7.06,0.15,1,Credit Card,2023-09-14,3,North,No,6.0,2.4,-1.92,48,Female,3,High Discount,0.34285714285714286,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Fast,High Discount_Grocery,7.06,0,9,3
O113239,C13541,P211755,Electronics,187.2,0.05,1,Credit Card,2023-09-14,3,Central,No,177.84,9.37,11.97,67,Other,3,Low Discount,0.0523932006262581,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Fast,Low Discount_Electronics,187.2,0,9,3
O100007,C13092,P216691,Beauty,9.98,0.0,1,Credit Card,2023-09-14,4,West,No,9.98,4.51,-0.02,66,Other,4,No Discount,0.4107468123861566,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,9.98,0,9,3
O132831,C15775,P246659,Home,78.16,0.0,1,Debit Card,2023-09-14,6,South,No,78.16,6.51,15.37,49,Male,6,No Discount,0.08223850429509853,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Slow,No Discount_Home,78.16,0,9,3
O107808,C13364,P221178,Electronics,346.34,0.0,1,Credit Card,2023-09-14,6,South,No,346.34,9.3,32.26,46,Male,6,No Discount,0.0267749179478321,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,346.34,0,9,3
O128487,C14302,P248406,Beauty,27.98,0.0,1,COD,2023-09-14,7,South,No,27.98,3.71,8.88,67,Male,7,No Discount,0.12801932367149757,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Slow,No Discount_Beauty,27.98,0,9,3
O102099,C12041,P230125,Grocery,12.92,0.0,2,PayPal,2023-09-14,4,North,No,25.84,4.74,-2.67,60,Female,4,No Discount,0.17660208643815203,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,6.46,0,9,3
O132453,C12423,P209439,Electronics,517.36,0.05,1,PayPal,2023-09-14,4,West,No,491.49,9.65,49.33,59,Female,4,Low Discount,0.019594306483380373,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,517.36,0,9,3
O125962,C17548,P235339,Fashion,120.87,0.0,1,Debit Card,2023-09-14,5,East,No,120.87,8.5,33.8,66,Female,5,No Discount,0.06974645113645687,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,120.87,0,9,3
O127274,C12446,P214973,Home,124.85,0.0,1,Credit Card,2023-09-14,6,West,No,124.85,8.18,26.78,22,Male,6,No Discount,0.06499801350814462,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Slow,No Discount_Home,124.85,0,9,3
O109873,C14564,P223778,Electronics,331.4,0.15,2,Debit Card,2023-09-14,7,East,No,563.38,10.63,56.98,18,Female,7,High Discount,0.018834827598426595,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Slow,High Discount_Electronics,165.7,0,9,3
O113238,C13279,P219367,Grocery,16.45,0.0,1,PayPal,2023-09-14,4,Central,No,16.45,4.59,-3.27,47,Female,4,No Discount,0.2630372492836676,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,16.45,0,9,3
O113162,C17063,P207235,Grocery,4.64,0.1,1,PayPal,2023-09-14,3,North,No,4.18,2.75,-2.42,65,Female,3,Low Discount,0.5308880308880309,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Fast,Low Discount_Grocery,4.64,0,9,3
O108021,C17803,P227275,Fashion,48.26,0.0,1,Credit Card,2023-09-14,4,West,No,48.26,6.65,10.24,25,Female,4,No Discount,0.13499796995533903,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.0828269907259354,Normal,No Discount_Fashion,48.26,0,9,3
O129205,C11602,P206381,Electronics,313.55,0.1,1,Credit Card,2023-09-14,5,West,No,282.2,8.94,24.92,20,Male,5,Low Discount,0.03156779661016949,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,313.55,0,9,3
O112212,C17787,P202812,Grocery,34.84,0.0,1,UPI,2023-09-14,5,West,No,34.84,5.36,-2.57,34,Male,5,No Discount,0.14955357142857142,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,34.84,0,9,3
O132835,C11751,P208509,Toys,11.91,0.2,1,UPI,2023-09-14,3,North,No,9.53,3.63,0.18,64,Female,3,High Discount,0.34472934472934474,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,2.0,0.04944666823640217,Fast,High Discount_Toys,11.91,0,9,3
O120246,C13814,P222976,Toys,33.34,0.0,1,Credit Card,2023-09-14,5,East,No,33.34,7.6,5.74,52,Female,5,No Discount,0.22131624927198598,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.04944666823640217,Normal,No Discount_Toys,33.34,0,9,3
O125556,C12939,P225317,Sports,42.47,0.1,1,Credit Card,2023-09-14,4,Central,No,38.22,7.02,4.45,59,Female,4,Low Discount,0.17899031106578275,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0493886358187485,Normal,Low Discount_Sports,42.47,0,9,3
O124877,C16002,P205446,Fashion,14.87,0.05,1,COD,2023-09-14,5,West,No,14.13,2.53,2.42,69,Female,5,Low Discount,0.1672174487772637,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,14.87,0,9,3
O119252,C15166,P245214,Electronics,516.09,0.1,1,Debit Card,2023-09-14,5,East,No,464.48,8.47,47.27,69,Female,5,Low Discount,0.018196270516456132,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,516.09,0,9,3
O131964,C12692,P235497,Beauty,22.25,0.0,1,UPI,2023-09-14,3,North,No,22.25,4.16,5.85,66,Other,3,No Discount,0.1789247311827957,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Fast,No Discount_Beauty,22.25,0,9,3
O116347,C14443,P245870,Toys,7.68,0.1,1,Credit Card,2023-09-14,5,South,No,6.91,3.43,-0.67,35,Male,5,Low Discount,0.4336283185840708,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,Low Discount_Toys,7.68,0,9,3
O101830,C17077,P249322,Beauty,3.96,0.0,1,UPI,2023-09-14,3,Central,No,3.96,1.68,0.1,44,Female,3,No Discount,0.3387096774193548,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Fast,No Discount_Beauty,3.96,0,9,3
O117036,C10508,P243133,Home,39.94,0.0,1,Debit Card,2023-09-14,5,South,No,39.94,7.31,3.87,29,Female,5,No Discount,0.17855398143624818,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,39.94,0,9,3
O104367,C14008,P203325,Fashion,51.7,0.05,1,Credit Card,2023-09-14,5,East,No,49.12,6.42,10.77,67,Male,5,Low Discount,0.1280925778132482,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,51.7,0,9,3
O121069,C14554,P228375,Fashion,78.68,0.0,3,UPI,2023-09-15,3,Central,No,236.04,9.44,73.17,33,Female,3,No Discount,0.03982450219372258,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.0828269907259354,Fast,No Discount_Fashion,26.22666666666667,0,9,4
O110520,C16252,P214219,Electronics,522.65,0.05,1,COD,2023-09-15,3,Central,No,496.52,10.96,48.62,28,Male,3,Low Discount,0.022029265155169644,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Fast,Low Discount_Electronics,522.65,0,9,4
O106294,C10720,P215448,Fashion,71.81,0.0,1,UPI,2023-09-15,4,South,No,71.81,7.67,17.46,63,Male,4,No Discount,0.10534267270979261,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.0828269907259354,Normal,No Discount_Fashion,71.81,0,9,4
O122071,C12928,P211696,Sports,121.04,0.0,2,Debit Card,2023-09-15,4,West,No,242.08,8.52,64.1,18,Female,4,No Discount,0.03505018923811091,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.0493886358187485,Normal,No Discount_Sports,60.52,0,9,4
O101457,C13110,P229785,Home,28.23,0.15,1,Credit Card,2023-09-15,7,East,No,24.0,4.53,2.19,46,Male,7,High Discount,0.1812,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Slow,High Discount_Home,28.23,0,9,4
O117799,C10620,P209383,Home,414.57,0.15,1,Debit Card,2023-09-15,4,West,No,352.38,8.48,90.19,27,Male,4,High Discount,0.023996830607278287,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,High Discount_Home,414.57,0,9,4
O111881,C12045,P249985,Beauty,99.61,0.1,1,Credit Card,2023-09-15,4,Central,No,89.65,6.48,33.86,68,Male,4,Low Discount,0.07148372862658577,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,99.61,0,9,4
O120340,C15094,P219509,Home,171.08,0.15,1,Wallet,2023-09-15,5,South,No,145.42,7.01,33.71,66,Male,5,High Discount,0.04787597322770114,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,High Discount_Home,171.08,0,9,4
O130869,C13680,P225460,Beauty,10.14,0.1,1,PayPal,2023-09-15,5,East,No,9.13,3.14,0.97,56,Female,5,Low Discount,0.30997038499506413,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,10.14,0,9,4
O126149,C14446,P234388,Electronics,333.09,0.05,1,Debit Card,2023-09-15,3,North,No,316.44,8.88,29.09,68,Female,3,Low Discount,0.027973790322580648,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Fast,Low Discount_Electronics,333.09,0,9,4
O118209,C11360,P212663,Home,88.08,0.1,1,UPI,2023-09-15,4,North,No,79.27,7.16,15.04,45,Male,4,Low Discount,0.08919895353183008,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.05649717514124294,Normal,Low Discount_Home,88.08,0,9,4
O106032,C11091,P242285,Toys,9.79,0.0,1,Credit Card,2023-09-15,5,North,No,9.79,3.51,0.41,33,Male,5,No Discount,0.3253012048192771,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,9.79,0,9,4
O116729,C10051,P236855,Home,129.69,0.0,1,Credit Card,2023-09-15,5,Central,Yes,129.69,8.5,27.81,59,Female,5,No Discount,0.0650394062284796,Mid Value,1,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,129.69,0,9,4
O116574,C12860,P210114,Grocery,24.02,0.05,4,Debit Card,2023-09-15,3,North,No,91.28,8.9,-1.6,64,Male,3,Low Discount,0.0964456003467707,Mid Value,0,0,1,0,1,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Fast,Low Discount_Grocery,6.005,0,9,4
O101059,C17239,P201267,Toys,64.3,0.1,1,Debit Card,2023-09-15,4,North,No,57.87,5.12,18.03,41,Male,4,Low Discount,0.08697129267878377,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,Low Discount_Toys,64.3,0,9,4
O117962,C17859,P224195,Beauty,15.57,0.0,1,Credit Card,2023-09-15,4,Central,No,15.57,4.52,2.49,47,Female,4,No Discount,0.2727821363910682,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,15.57,0,9,4
O104860,C14959,P204659,Fashion,68.61,0.1,1,Credit Card,2023-09-15,6,West,No,61.75,5.73,15.88,66,Female,6,Low Discount,0.09131474103585659,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Slow,Low Discount_Fashion,68.61,0,9,4
O114154,C17151,P242445,Toys,2.51,0.0,4,COD,2023-09-15,3,North,No,10.04,4.78,-0.76,41,Male,3,No Discount,0.43297101449275366,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Fast,No Discount_Toys,0.6275,0,9,4
O102000,C10934,P240225,Beauty,5.35,0.0,1,UPI,2023-09-15,3,North,No,5.35,3.19,-0.78,34,Male,3,No Discount,0.5023622047244095,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Fast,No Discount_Beauty,5.35,0,9,4
O110174,C14899,P221432,Beauty,10.62,0.1,1,Credit Card,2023-09-15,6,Central,No,9.56,4.08,0.22,40,Female,6,Low Discount,0.38636363636363635,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.03777723616865708,Slow,Low Discount_Beauty,10.62,0,9,4
O133822,C12916,P249475,Electronics,129.44,0.0,1,PayPal,2023-09-15,3,Central,No,129.44,7.63,7.9,19,Male,3,No Discount,0.05849432689359092,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Fast,No Discount_Electronics,129.44,0,9,4
O119037,C13774,P242180,Home,273.38,0.0,2,Debit Card,2023-09-15,5,West,No,546.76,9.89,143.2,25,Male,5,No Discount,0.018055352709215718,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,136.69,0,9,4
O110398,C13588,P229337,Sports,100.22,0.2,1,UPI,2023-09-15,4,South,No,80.18,8.86,15.19,27,Male,4,High Discount,0.109140182310914,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0493886358187485,Normal,High Discount_Sports,100.22,0,9,4
O105588,C12401,P206460,Grocery,18.45,0.0,2,Debit Card,2023-09-15,4,West,No,36.9,4.95,-2.0,45,Female,4,No Discount,0.13060686015831136,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.013060620995564317,Normal,No Discount_Grocery,9.225,0,9,4
O113601,C11312,P201085,Fashion,12.22,0.0,2,Credit Card,2023-09-15,4,West,No,24.44,7.72,0.83,30,Male,4,No Discount,0.30345911949685533,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,6.11,0,9,4
O112174,C16552,P221984,Electronics,776.42,0.0,1,UPI,2023-09-15,5,West,No,776.42,9.82,83.35,49,Female,5,No Discount,0.01263152478711636,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,776.42,0,9,4
O131843,C17636,P244121,Beauty,25.24,0.05,1,Debit Card,2023-09-15,6,East,No,23.98,5.26,5.53,24,Other,6,Low Discount,0.21056845476381103,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Slow,Low Discount_Beauty,25.24,0,9,4
O100120,C17916,P206625,Sports,210.6,0.1,1,Credit Card,2023-09-15,4,South,No,189.54,9.21,47.65,66,Female,4,Low Discount,0.0483363073370421,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0493886358187485,Normal,Low Discount_Sports,210.6,0,9,4
O114552,C12223,P212655,Grocery,6.06,0.0,1,PayPal,2023-09-15,5,West,No,6.06,2.32,-1.84,38,Female,5,No Discount,0.32861189801699714,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,6.06,0,9,4
O129625,C13159,P217762,Electronics,59.76,0.0,1,Credit Card,2023-09-15,3,Central,No,59.76,5.19,1.98,68,Female,3,No Discount,0.08541803818301515,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.07297734627831715,Fast,No Discount_Electronics,59.76,0,9,4
O131150,C17465,P226365,Fashion,29.01,0.0,1,Credit Card,2023-09-15,4,South,No,29.01,6.29,3.86,35,Female,4,No Discount,0.20959680106631123,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,29.01,0,9,4
O107992,C10184,P240835,Grocery,5.68,0.05,1,PayPal,2023-09-15,5,South,No,5.4,3.1,-2.67,18,Male,5,Low Discount,0.484375,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,5.68,0,9,4
O118920,C15122,P214661,Toys,5.0,0.0,1,Credit Card,2023-09-15,5,Central,No,5.0,1.56,0.44,23,Female,5,No Discount,0.26,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,5.0,0,9,4
O131989,C17860,P208172,Beauty,13.68,0.15,1,Debit Card,2023-09-15,5,North,No,11.63,4.91,0.32,40,Female,5,High Discount,0.388756927949327,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,High Discount_Beauty,13.68,0,9,4
O112920,C12296,P210168,Fashion,39.16,0.0,1,UPI,2023-09-15,4,North,No,39.16,5.94,7.77,53,Male,4,No Discount,0.14790836653386458,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,39.16,0,9,4
O125454,C17622,P214584,Electronics,172.45,0.0,5,PayPal,2023-09-15,4,South,No,862.25,10.27,93.2,57,Male,4,No Discount,0.011896901245293946,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,34.489999999999995,0,9,4
O102245,C11716,P221291,Home,116.31,0.2,2,Debit Card,2023-09-15,3,Central,No,186.1,8.69,43.42,47,Female,3,High Discount,0.0464457509353287,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.05649717514124294,Fast,High Discount_Home,58.155,0,9,4
O112629,C14253,P241358,Fashion,59.86,0.0,1,Credit Card,2023-09-15,6,South,No,59.86,4.81,16.14,41,Male,6,No Discount,0.07903384817614197,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Slow,No Discount_Fashion,59.86,0,9,4
O130059,C17490,P246701,Beauty,6.93,0.1,1,Credit Card,2023-09-15,4,West,No,6.24,2.9,-0.09,43,Female,4,Low Discount,0.4005524861878453,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,6.93,0,9,4
O107776,C12059,P249305,Beauty,10.45,0.0,1,COD,2023-09-16,4,West,No,10.45,3.67,1.03,48,Male,4,No Discount,0.3205240174672489,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,10.45,0,9,5
O105284,C17901,P249962,Beauty,11.53,0.05,1,Debit Card,2023-09-16,8,East,No,10.95,3.03,1.9,29,Female,8,Low Discount,0.2535564853556485,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Very Slow,Low Discount_Beauty,11.53,0,9,5
O129691,C14761,P218491,Grocery,28.94,0.0,2,Credit Card,2023-09-16,5,West,No,57.88,8.41,-3.78,47,Male,5,No Discount,0.1428328804347826,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,14.47,0,9,5
O119169,C10721,P243017,Fashion,33.16,0.0,1,Credit Card,2023-09-16,6,East,No,33.16,6.06,5.55,31,Other,6,No Discount,0.17740046838407494,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Slow,No Discount_Fashion,33.16,0,9,5
O107346,C15552,P235304,Fashion,122.94,0.05,2,PayPal,2023-09-16,3,Central,No,233.59,8.68,73.08,33,Female,3,Low Discount,0.0370007246685707,High Value,0,0,0,1,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Fast,Low Discount_Fashion,61.47,0,9,5
O109404,C11077,P212595,Fashion,5.97,0.0,1,Debit Card,2023-09-16,3,North,No,5.97,3.5,-1.41,24,Male,3,No Discount,0.5021520803443329,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Fast,No Discount_Fashion,5.97,0,9,5
O105602,C12329,P207069,Electronics,294.35,0.0,1,Debit Card,2023-09-16,4,Central,Yes,294.35,8.25,27.07,20,Male,4,No Discount,0.027932960893854747,High Value,1,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,294.35,0,9,5
O124193,C12651,P242184,Home,34.34,0.0,1,COD,2023-09-16,5,West,No,34.34,4.57,5.05,51,Female,5,No Discount,0.1293152235427278,Low Value,0,0,1,0,1,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,34.34,0,9,5
O113668,C11745,P207174,Electronics,201.65,0.0,1,Wallet,2023-09-16,4,North,No,201.65,7.99,16.21,47,Female,4,No Discount,0.03942758450530471,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,201.65,0,9,5
O107376,C10529,P231513,Fashion,29.38,0.3,1,Credit Card,2023-09-16,5,South,No,20.57,3.72,3.48,49,Male,5,High Discount,0.17246175243393602,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,High Discount_Fashion,29.38,0,9,5
O124310,C17387,P220360,Electronics,416.45,0.05,1,Debit Card,2023-09-16,4,West,No,395.63,11.43,36.05,64,Female,4,Low Discount,0.028817789879736783,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,416.45,0,9,5
O118236,C14207,P225105,Sports,89.67,0.2,1,Credit Card,2023-09-16,5,East,No,71.74,6.6,14.92,21,Male,5,High Discount,0.09073412152873248,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0493886358187485,Normal,High Discount_Sports,89.67,0,9,5
O113954,C12178,P246267,Electronics,658.13,0.0,1,Credit Card,2023-09-16,6,South,No,658.13,9.48,69.5,39,Female,6,No Discount,0.014382595239178918,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,658.13,0,9,5
O114656,C12503,P221518,Toys,3.71,0.05,2,UPI,2023-09-16,4,North,No,7.05,2.94,-0.12,36,Male,4,Low Discount,0.36521739130434777,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Normal,Low Discount_Toys,1.855,0,9,5
O112078,C11872,P214228,Grocery,16.5,0.0,1,PayPal,2023-09-16,3,Central,No,16.5,5.37,-4.05,49,Male,3,No Discount,0.3068571428571429,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.013060620995564317,Fast,No Discount_Grocery,16.5,0,9,5
O105750,C16579,P210109,Beauty,3.29,0.0,2,COD,2023-09-16,5,West,No,6.58,3.9,-0.94,18,Female,5,No Discount,0.5145118733509235,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,1.645,0,9,5
O115466,C10712,P202281,Fashion,80.25,0.0,1,Debit Card,2023-09-16,4,Central,No,80.25,5.47,22.62,62,Male,4,No Discount,0.06732307692307692,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,80.25,0,9,5
O128858,C15693,P243561,Home,377.42,0.1,1,Credit Card,2023-09-16,4,Central,No,339.68,8.43,86.68,25,Female,4,Low Discount,0.024744628390278266,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,377.42,0,9,5
O118909,C15681,P223318,Home,230.43,0.0,2,COD,2023-09-16,3,Central,No,460.86,7.89,121.15,24,Female,3,No Discount,0.017083098774520418,High Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,115.215,0,9,5
O109966,C17072,P230350,Sports,130.17,0.0,1,Wallet,2023-09-16,3,Central,No,130.17,8.28,30.77,29,Female,3,No Discount,0.06312418998246551,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0493886358187485,Fast,No Discount_Sports,130.17,0,9,5
O126281,C16375,P213720,Electronics,1992.86,0.1,2,Credit Card,2023-09-16,4,West,No,3587.15,12.8,417.66,41,Male,4,Low Discount,0.003567297911179856,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,996.43,0,9,5
O113323,C15173,P244543,Sports,149.35,0.0,1,Credit Card,2023-09-16,4,North,No,149.35,7.72,37.08,59,Male,4,No Discount,0.05134685733288993,Mid Value,0,0,0,0,0,0.0,9999.0,,9999.0,1.0,0.0493886358187485,Normal,No Discount_Sports,149.35,0,9,5
O106311,C17178,P222077,Toys,3.28,0.15,4,Credit Card,2023-09-16,7,East,No,11.15,4.02,0.44,37,Female,7,High Discount,0.33086419753086416,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.04944666823640217,Slow,High Discount_Toys,0.82,0,9,5
